200 PA4-C-Output.txt
  -10.24   -24.40   -12.63	     -10.24   -24.40   -12.63	  0.002
   -5.34    21.79    15.68	      -5.34    21.79    15.68	  0.001
  -25.75    10.05   -34.10	     -25.75    10.06   -34.10	  0.003
   16.68     8.35   -23.34	      16.68     8.35   -23.34	  0.000
  -18.13     5.72   -13.27	     -18.13     5.71   -13.28	  0.001
   23.29    12.71    38.98	      23.29    12.71    38.98	  0.000
  -35.07    -4.47   -10.62	     -35.07    -4.47   -10.62	  0.001
   27.90    -4.23    15.08	      27.90    -4.23    15.08	  0.002
   18.40    25.40   -18.93	      18.39    25.40   -18.93	  0.002
  -34.81   -24.86   -16.22	     -34.80   -24.86   -16.22	  0.002
  -37.50     1.59   -16.81	     -37.50     1.59   -16.81	  0.003
  -30.32   -20.24    -8.19	     -30.32   -20.24    -8.19	  0.001
    1.81     0.60   -23.68	       1.81     0.60   -23.68	  0.002
   -6.77     4.25    44.92	      -6.77     4.25    44.92	  0.001
    8.32    19.29    60.75	       8.33    19.29    60.75	  0.002
   33.89    -6.74   -13.77	      33.89    -6.74   -13.77	  0.002
    8.84    23.81    22.59	       8.84    23.81    22.59	  0.000
  -26.86   -31.64   -21.44	     -26.86   -31.64   -21.44	  0.001
   -8.22   -20.64    -9.81	      -8.22   -20.64    -9.81	  0.000
  -21.70   -10.67   -49.49	     -21.70   -10.67   -49.49	  0.000
  -27.17   -30.57   -18.09	     -27.16   -30.57   -18.09	  0.004
  -11.42   -25.15   -40.75	     -11.42   -25.15   -40.75	  0.001
   -8.94     7.94    31.66	      -8.94     7.94    31.66	  0.005
    4.88   -12.28     7.66	       4.88   -12.28     7.66	  0.001
    7.31    21.26    40.05	       7.31    21.26    40.05	  0.002
   35.41    -4.56   -11.03	      35.41    -4.56   -11.03	  0.001
   19.15   -16.64   -13.87	      19.15   -16.64   -13.87	  0.001
   23.18    13.16    38.31	      23.18    13.16    38.31	  0.002
   21.51    12.58    50.59	      21.50    12.58    50.59	  0.003
   11.67    -6.86    24.99	      11.67    -6.86    24.99	  0.001
   19.90   -11.27     2.04	      19.90   -11.27     2.04	  0.000
   35.98     7.75    10.24	      35.98     7.75    10.24	  0.000
  -36.41   -25.87   -30.68	     -36.41   -25.87   -30.68	  0.002
  -35.97     2.70   -15.41	     -35.97     2.70   -15.41	  0.003
  -27.97     8.75   -17.85	     -27.97     8.75   -17.85	  0.001
   -6.43    11.54    45.96	      -6.42    11.54    45.96	  0.004
    6.12    20.03    -3.63	       6.12    20.03    -3.63	  0.002
   22.35    -9.01   -23.77	      22.35    -9.01   -23.77	  0.005
   20.73    11.14    60.71	      20.73    11.14    60.71	  0.001
  -39.73   -12.21   -34.93	     -39.73   -12.21   -34.93	  0.004
   22.50    -0.59    37.78	      22.50    -0.59    37.78	  0.003
  -18.77   -11.04   -49.17	     -18.77   -11.04   -49.17	  0.000
   -9.48     1.05    21.42	      -9.48     1.05    21.42	  0.002
  -36.68   -20.85   -38.82	     -36.67   -20.85   -38.82	  0.001
   23.83    19.08    21.98	      23.83    19.08    21.98	  0.002
  -19.48   -32.24   -22.76	     -19.48   -32.24   -22.76	  0.001
   18.32    23.99    15.28	      18.32    23.99    15.28	  0.000
   30.33    16.65    12.57	      30.33    16.66    12.57	  0.001
   21.42    -0.49    44.74	      21.41    -0.49    44.74	  0.003
   16.60    -6.19    25.63	      16.60    -6.19    25.63	  0.000
    6.54    -6.87    38.28	       6.54    -6.87    38.28	  0.001
    0.72   -18.90   -13.48	       0.72   -18.89   -13.48	  0.005
   25.96    -7.60     8.11	      25.96    -7.60     8.11	  0.004
   24.39    24.67    -0.29	      24.39    24.67    -0.29	  0.001
   -6.03    -8.00    17.46	      -6.03    -8.00    17.46	  0.002
  -26.52   -23.03   -44.20	     -26.52   -23.03   -44.20	  0.001
   10.90     5.43    62.92	      10.90     5.43    62.92	  0.001
   11.93    20.54   -15.33	      11.93    20.54   -15.33	  0.002
   22.21    14.75    39.02	      22.21    14.75    39.02	  0.001
   31.03    14.41    13.56	      31.03    14.41    13.56	  0.001
  -17.47     1.21   -45.57	     -17.47     1.21   -45.56	  0.004
   12.00    17.68   -27.54	      12.01    17.68   -27.54	  0.000
   12.84    16.43   -29.01	      12.84    16.43   -29.01	  0.001
  -33.40   -24.47   -14.06	     -33.40   -24.47   -14.05	  0.003
   10.08    25.49    12.12	      10.08    25.49    12.12	  0.004
   24.91    13.04   -29.71	      24.91    13.04   -29.71	  0.002
   17.24    -5.77    27.91	      17.24    -5.77    27.91	  0.003
   21.21    -5.77    20.56	      21.21    -5.77    20.56	  0.003
   -2.24    16.10     6.50	      -2.25    16.10     6.50	  0.006
   23.54     8.30   -30.36	      23.54     8.30   -30.36	  0.000
   34.74    -3.88    -2.06	      34.74    -3.88    -2.06	  0.002
   -2.57    18.26    45.19	      -2.57    18.26    45.19	  0.000
  -33.23    -6.42   -45.32	     -33.23    -6.42   -45.32	  0.002
   -8.93   -28.32   -31.67	      -8.93   -28.33   -31.67	  0.002
   13.89     4.32    63.07	      13.89     4.32    63.07	  0.000
   22.64   -15.78    -9.78	      22.65   -15.78    -9.78	  0.001
   14.92    11.12   -17.18	      14.92    11.12   -17.18	  0.002
   25.51   -10.83    -0.85	      25.51   -10.82    -0.85	  0.005
   -7.69     7.39    36.78	      -7.69     7.39    36.78	  0.001
   10.76    23.89    -7.22	      10.76    23.89    -7.22	  0.001
    8.00    21.66    -5.72	       8.00    21.66    -5.72	  0.001
   30.64    -8.70    -1.36	      30.64    -8.70    -1.35	  0.003
  -12.01     5.47     7.61	     -12.01     5.46     7.61	  0.002
   23.12     2.11    41.98	      23.12     2.11    41.98	  0.002
   21.17    24.87   -19.99	      21.16    24.87   -19.99	  0.005
   26.38    -2.30    22.05	      26.38    -2.30    22.05	  0.003
   -5.68    11.03    56.80	      -5.68    11.03    56.80	  0.005
    3.73     0.91   -22.44	       3.73     0.91   -22.44	  0.004
  -29.56     7.26   -15.88	     -29.56     7.26   -15.88	  0.000
   15.45   -17.69    -8.15	      15.45   -17.69    -8.15	  0.000
   -3.72    -3.99    50.59	      -3.73    -3.99    50.59	  0.005
   13.24    23.66    22.52	      13.24    23.65    22.52	  0.004
  -34.51     1.74   -13.13	     -34.52     1.74   -13.13	  0.003
   18.18   -11.65     3.18	      18.18   -11.65     3.18	  0.003
  -22.56    11.28   -32.68	     -22.56    11.28   -32.68	  0.001
   29.39    20.99   -17.52	      29.39    20.99   -17.52	  0.002
   -5.21     4.95   -26.28	      -5.22     4.94   -26.28	  0.003
   18.38    -6.47    19.62	      18.39    -6.48    19.63	  0.007
   11.65    -7.17    22.36	      11.65    -7.17    22.35	  0.003
  -25.33     6.08   -40.80	     -25.33     6.08   -40.80	  0.000
   10.50    14.54   -10.60	      10.50    14.54   -10.60	  0.001
    7.38    11.64    63.25	       7.38    11.64    63.25	  0.002
  -24.37     3.20   -43.80	     -24.37     3.19   -43.80	  0.003
  -35.87     3.36   -15.96	     -35.86     3.36   -15.96	  0.006
