200 PA4-G-Output.txt
   -5.84    10.97    58.33	      -5.84    10.97    58.33	  0.001
   -3.82    -0.30   -30.10	      -3.82    -0.30   -30.10	  0.001
   -9.91    -9.67     4.51	      -9.91    -9.68     4.51	  0.002
   11.02   -14.42   -16.40	      11.02   -14.42   -16.41	  0.004
   12.73    15.27    63.08	      12.73    15.27    63.08	  0.003
    2.59    23.10    29.03	       2.59    23.10    29.03	  0.003
  -31.90     4.38   -14.40	     -31.90     4.38   -14.40	  0.000
   14.30    18.77   -30.89	      14.30    18.78   -30.89	  0.001
   14.07    -5.41    55.71	      14.07    -5.41    55.71	  0.002
  -29.62     8.86   -32.74	     -29.62     8.86   -32.74	  0.000
  -25.39    -4.28   -47.38	     -25.39    -4.28   -47.38	  0.000
   18.67    -6.97    16.02	      18.67    -6.97    16.02	  0.002
   36.26    -1.38     9.82	      36.27    -1.38     9.82	  0.005
   18.48     7.98   -26.55	      18.49     7.98   -26.55	  0.005
   27.16     7.60    27.27	      27.16     7.60    27.27	  0.005
    2.06    23.84    22.55	       2.06    23.84    22.55	  0.005
  -14.29     3.10   -43.16	     -14.29     3.10   -43.15	  0.002
   -4.55    16.93    10.35	      -4.55    16.94    10.35	  0.003
   20.54     0.09    52.06	      20.54     0.09    52.06	  0.002
   37.77    -0.99   -12.12	      37.77    -0.99   -12.12	  0.000
   38.51     3.55   -12.22	      38.52     3.55   -12.22	  0.001
  -18.41    12.22   -26.90	     -18.41    12.22   -26.90	  0.001
  -42.11    -6.63   -17.65	     -42.11    -6.63   -17.66	  0.004
   32.15    -6.95     0.66	      32.15    -6.95     0.66	  0.001
    1.32    18.20    55.86	       1.32    18.19    55.86	  0.004
  -34.27   -13.55   -45.71	     -34.27   -13.55   -45.71	  0.006
   20.84   -15.91   -14.91	      20.84   -15.91   -14.91	  0.004
  -19.49   -26.42   -10.90	     -19.49   -26.42   -10.90	  0.004
   11.98    17.31   -22.71	      11.98    17.31   -22.71	  0.002
   23.21    17.97   -27.88	      23.21    17.97   -27.88	  0.001
   -4.03   -18.17   -39.19	      -4.02   -18.17   -39.20	  0.002
   21.11    22.44   -25.79	      21.11    22.44   -25.79	  0.002
    6.80    19.44    -5.46	       6.80    19.44    -5.46	  0.000
   -5.33    -1.82    59.65	      -5.33    -1.82    59.65	  0.002
   26.51     0.82    26.69	      26.50     0.83    26.69	  0.006
   15.13    19.54   -30.73	      15.13    19.55   -30.73	  0.002
    9.25    25.98     8.35	       9.24    26.00     8.35	  0.014
   30.45     9.29   -28.01	      30.45     9.29   -28.01	  0.005
    4.20    23.15    27.46	       4.20    23.14    27.45	  0.008
   -3.33    -4.50   -38.02	      -3.33    -4.51   -38.02	  0.001
   26.02    13.19    26.11	      26.01    13.19    26.11	  0.007
    3.19   -14.74    -3.29	       3.19   -14.74    -3.29	  0.000
   -6.65    15.64    42.86	      -6.64    15.63    42.86	  0.006
  -13.36     2.83   -43.05	     -13.36     2.83   -43.05	  0.003
   -6.51     1.25    38.99	      -6.51     1.26    38.99	  0.006
    3.47    21.55     4.18	       3.47    21.55     4.18	  0.003
  -42.63   -11.12   -18.88	     -42.63   -11.12   -18.88	  0.006
   -3.44   -15.63   -39.84	      -3.44   -15.63   -39.84	  0.001
   -9.98   -17.16   -44.72	      -9.98   -17.16   -44.72	  0.006
  -36.48   -11.51    -9.48	     -36.48   -11.52    -9.48	  0.001
  -26.76   -14.78    -6.60	     -26.76   -14.78    -6.61	  0.002
   -8.39   -21.91   -41.49	      -8.39   -21.91   -41.49	  0.002
  -30.75   -30.26   -30.06	     -30.75   -30.26   -30.06	  0.001
   10.42    -6.47    43.70	      10.42    -6.47    43.70	  0.001
   -9.84     9.06   -20.59	      -9.84     9.07   -20.59	  0.007
   26.39    -1.31    24.19	      26.39    -1.32    24.20	  0.005
  -16.21   -12.36    -3.07	     -16.20   -12.36    -3.07	  0.002
   24.33   -12.02    -2.94	      24.33   -12.02    -2.94	  0.006
    2.76    14.62    -3.56	       2.76    14.62    -3.56	  0.000
   -1.86     7.11   -19.36	      -1.86     7.11   -19.36	  0.002
    6.75   -11.05   -22.52	       6.75   -11.05   -22.53	  0.004
  -26.08   -20.69   -46.19	     -26.08   -20.70   -46.19	  0.002
   22.53    -5.79    17.06	      22.53    -5.79    17.06	  0.000
   30.84    10.36   -26.90	      30.84    10.35   -26.89	  0.006
   -2.80     8.29   -16.73	      -2.80     8.29   -16.73	  0.001
   -1.22   -18.18    -9.53	      -1.22   -18.17    -9.53	  0.000
  -30.29    -7.28   -47.12	     -30.29    -7.28   -47.12	  0.002
   -2.45    22.54    15.22	      -2.45    22.54    15.22	  0.002
  -15.01   -28.63   -38.07	     -15.01   -28.63   -38.07	  0.004
  -39.09    -3.41   -38.28	     -39.10    -3.41   -38.28	  0.006
  -11.09    16.81    37.24	     -11.10    16.81    37.25	  0.011
   19.83    -8.67   -22.84	      19.84    -8.67   -22.84	  0.003
   -8.87   -12.81     0.02	      -8.87   -12.81     0.02	  0.000
   35.49    -3.87     7.23	      35.48    -3.86     7.22	  0.006
  -27.15     2.52   -43.52	     -27.15     2.52   -43.52	  0.002
  -31.35     0.28   -42.89	     -31.35     0.28   -42.89	  0.002
   -3.88    14.81    51.15	      -3.88    14.80    51.15	  0.004
   29.43    20.68     8.20	      29.43    20.67     8.20	  0.008
  -34.57   -26.73   -33.85	     -34.56   -26.72   -33.85	  0.008
   29.72    17.23   -22.40	      29.72    17.23   -22.40	  0.001
  -13.48   -17.75    -6.67	     -13.48   -17.76    -6.67	  0.003
  -38.67   -22.91   -20.13	     -38.67   -22.91   -20.13	  0.001
    1.10   -14.84    -3.62	       1.10   -14.85    -3.62	  0.010
  -35.04    -7.56    -8.90	     -35.04    -7.56    -8.90	  0.000
  -26.01   -32.32   -26.70	     -26.01   -32.32   -26.70	  0.000
   10.10    -6.42    37.94	      10.10    -6.42    37.94	  0.002
   -4.17    17.47    10.37	      -4.17    17.47    10.37	  0.004
   10.48   -15.11     0.29	      10.48   -15.11     0.29	  0.003
    5.02    20.19    45.29	       5.02    20.19    45.29	  0.001
  -35.12   -12.11   -45.48	     -35.12   -12.11   -45.48	  0.006
    2.54    10.08   -11.82	       2.54    10.08   -11.82	  0.004
   15.28    27.04    -0.13	      15.28    27.03    -0.13	  0.008
    0.92    21.00     8.03	       0.93    21.00     8.03	  0.008
   11.41   -16.05   -11.79	      11.41   -16.06   -11.79	  0.003
  -20.84   -13.40    -5.11	     -20.84   -13.40    -5.12	  0.001
   -3.18   -21.79   -16.10	      -3.17   -21.79   -16.10	  0.004
    0.95    -0.25   -24.56	       0.95    -0.25   -24.56	  0.001
   -6.37     1.03    46.01	      -6.36     1.03    46.01	  0.003
  -14.96   -10.40    -0.47	     -14.96   -10.41    -0.47	  0.008
   14.73   -11.73     5.39	      14.73   -11.72     5.39	  0.006
  -42.84    -4.71   -20.23	     -42.85    -4.71   -20.23	  0.003
   -5.67    10.86     2.10	      -5.67    10.86     2.09	  0.006
   39.59     7.56    -4.90	      39.59     7.56    -4.90	  0.001
    3.45     7.43   -16.65	       3.45     7.42   -16.64	  0.005
   10.30   -14.52   -16.49	      10.30   -14.51   -16.49	  0.002
   20.27    19.59    31.95	      20.27    19.59    31.95	  0.004
   34.64     2.19    12.63	      34.64     2.19    12.63	  0.005
  -13.35    23.02    22.81	     -13.35    23.02    22.81	  0.003
  -11.98     8.31   -34.85	     -11.98     8.32   -34.85	  0.003
   20.16    -2.45    42.33	      20.18    -2.46    42.33	  0.019
   31.86    10.31    14.90	      31.86    10.32    14.90	  0.006
  -42.03    -2.16   -22.81	     -42.03    -2.16   -22.80	  0.003
   -8.52    19.37    38.24	      -8.52    19.37    38.24	  0.002
   -2.08   -21.88   -18.21	      -2.09   -21.88   -18.21	  0.004
  -39.48   -11.86   -13.25	     -39.47   -11.85   -13.25	  0.005
   13.67    22.79   -23.25	      13.67    22.79   -23.25	  0.000
   -9.78   -20.85   -43.40	      -9.78   -20.85   -43.40	  0.001
    2.35   -16.12   -24.44	       2.35   -16.12   -24.44	  0.001
   -0.41   -15.94   -34.82	      -0.40   -15.94   -34.82	  0.004
    8.79    20.80    -8.00	       8.79    20.81    -8.00	  0.001
   28.50    10.17    21.60	      28.50    10.17    21.60	  0.001
   -0.86    -1.23   -26.64	      -0.86    -1.23   -26.64	  0.000
  -31.35     4.87   -14.44	     -31.35     4.87   -14.44	  0.001
   -2.29   -20.20   -13.31	      -2.29   -20.20   -13.31	  0.003
   39.76     2.50    -1.54	      39.76     2.50    -1.54	  0.003
   -4.62    -3.44    39.73	      -4.63    -3.44    39.73	  0.001
  -16.78   -31.68   -32.25	     -16.78   -31.68   -32.25	  0.000
   33.73    16.80    -1.08	      33.73    16.79    -1.08	  0.002
  -21.43     7.19   -16.06	     -21.43     7.19   -16.06	  0.001
   -1.27    -7.56   -31.19	      -1.27    -7.56   -31.19	  0.001
    3.84    -8.28   -25.35	       3.84    -8.28   -25.35	  0.002
   17.20     8.95    63.16	      17.20     8.95    63.16	  0.001
    1.93   -11.71     9.34	       1.93   -11.71     9.34	  0.004
    3.46    -4.36   -24.72	       3.46    -4.36   -24.72	  0.004
   30.27    13.25    15.69	      30.27    13.25    15.69	  0.002
    5.97    -9.72    15.94	       5.97    -9.72    15.94	  0.001
   20.05   -10.30     3.88	      20.05   -10.30     3.88	  0.000
    4.80     3.76   -19.60	       4.80     3.76   -19.60	  0.001
   18.41    23.44    17.74	      18.41    23.44    17.74	  0.005
   36.41     1.25   -16.95	      36.42     1.25   -16.95	  0.004
   18.82    10.71    63.08	      18.82    10.71    63.08	  0.001
   34.06    14.74   -15.67	      34.05    14.74   -15.67	  0.004
  -12.03    12.15    16.71	     -12.03    12.15    16.71	  0.003
  -14.11    -4.75     4.84	     -14.12    -4.75     4.85	  0.007
   -4.78     8.63   -14.25	      -4.78     8.62   -14.25	  0.007
   -7.11    12.20    42.59	      -7.11    12.20    42.59	  0.002
   35.07    -2.57    10.38	      35.07    -2.57    10.38	  0.003
  -13.12   -25.04   -11.56	     -13.12   -25.04   -11.55	  0.001
   -4.26   -25.48   -22.86	      -4.25   -25.48   -22.86	  0.008
    0.95   -12.25     4.42	       0.95   -12.24     4.42	  0.006
  -11.12   -24.59   -41.12	     -11.12   -24.59   -41.12	  0.003
  -41.19   -11.70   -15.86	     -41.19   -11.70   -15.86	  0.000
   -2.96    -5.04   -35.74	      -2.95    -5.03   -35.74	  0.005
   -7.82     5.82   -30.89	      -7.81     5.82   -30.89	  0.003
   31.69    -8.89   -13.92	      31.69    -8.89   -13.92	  0.004
   -9.36     5.50    26.36	      -9.35     5.50    26.36	  0.005
   28.06     3.76   -29.91	      28.06     3.76   -29.91	  0.000
   -2.30    -7.39   -37.33	      -2.30    -7.39   -37.33	  0.005
  -31.97    -0.09   -42.91	     -31.97    -0.09   -42.90	  0.003
  -38.17     1.11   -35.71	     -38.17     1.11   -35.71	  0.002
   24.90     3.73    35.27	      24.89     3.73    35.26	  0.014
    0.06    -6.27    50.36	       0.06    -6.26    50.36	  0.007
  -29.04   -23.32    -9.40	     -29.04   -23.32    -9.40	  0.000
    1.93    -7.00    53.76	       1.94    -6.99    53.76	  0.010
   32.93    -6.00    -6.09	      32.94    -6.00    -6.09	  0.003
   22.89     7.41    48.16	      22.89     7.41    48.16	  0.001
  -39.52   -13.59   -38.64	     -39.52   -13.59   -38.64	  0.001
  -13.23   -29.03   -36.38	     -13.23   -29.02   -36.37	  0.005
