200 PA4-E-Output.txt
   -7.55    21.85    35.87	      -7.55    21.85    35.87	  0.000
   15.30     7.67    63.18	      15.30     7.67    63.15	  0.027
   -6.46   -21.31   -39.95	      -6.50   -21.27   -39.92	  0.065
   -7.68    17.91    13.70	      -7.67    17.91    13.70	  0.002
   17.30    17.19    59.60	      17.25    17.12    59.59	  0.082
  -10.85   -10.68   -47.07	     -10.84   -10.68   -47.08	  0.007
   29.67     3.67    20.35	      29.59     3.68    20.31	  0.090
   18.53   -12.42     1.01	      18.55   -12.46     1.03	  0.050
  -31.02     6.07   -38.33	     -30.92     5.88   -38.25	  0.223
  -36.17   -25.24   -18.75	     -36.17   -25.24   -18.75	  0.001
   21.57    25.49    -6.88	      21.58    25.51    -6.88	  0.023
   21.04     1.44    52.15	      21.12     1.40    52.17	  0.096
   22.35    23.51    11.86	      22.31    23.40    11.84	  0.114
   -5.89    -4.67    28.10	      -5.98    -4.77    28.10	  0.130
   -0.42    17.46    53.42	      -0.46    17.53    53.43	  0.076
    1.45    -6.84    52.95	       1.45    -6.84    52.95	  0.001
   19.81   -16.34    -5.54	      19.81   -16.35    -5.54	  0.003
    1.01   -11.65     7.87	       1.01   -11.68     7.87	  0.023
   -0.45    -6.07    44.97	      -0.48    -6.14    44.97	  0.076
    7.95    19.63    60.63	       7.93    19.53    60.54	  0.139
   11.82    -7.82    18.00	      11.82    -7.82    18.00	  0.000
    7.88    -7.54    21.51	       7.93    -7.74    21.54	  0.218
  -38.71     2.76   -31.69	     -38.61     2.67   -31.65	  0.138
  -39.29   -18.42   -35.72	     -39.32   -18.43   -35.73	  0.029
    0.13    -6.65    60.35	       0.15    -6.60    60.35	  0.052
  -22.80     9.73   -18.29	     -22.80     9.73   -18.29	  0.004
   34.59    -4.81     5.11	      34.64    -4.86     5.11	  0.073
   19.20   -10.66   -20.91	      19.21   -10.65   -20.90	  0.025
  -40.94    -3.23   -17.19	     -40.95    -3.23   -17.19	  0.009
   12.64    22.13   -18.20	      12.63    22.14   -18.20	  0.007
  -21.37    -4.80   -48.16	     -21.36    -4.83   -48.10	  0.063
   19.01    16.50    51.69	      18.98    16.48    51.69	  0.039
  -37.10    -6.66   -42.28	     -37.11    -6.66   -42.28	  0.007
   -6.05   -10.68     6.29	      -6.07   -10.72     6.30	  0.050
    3.75   -13.07   -24.41	       3.72   -13.06   -24.39	  0.037
  -15.50    -1.08     3.52	     -15.51    -1.08     3.52	  0.008
   38.76     6.13     7.41	      38.75     6.12     7.40	  0.021
  -28.63     7.70   -36.47	     -28.65     7.75   -36.49	  0.058
  -27.82   -18.57   -46.66	     -27.81   -18.57   -46.65	  0.011
  -19.72   -22.42    -8.13	     -19.73   -22.40    -8.17	  0.046
   36.95    13.20     2.88	      37.00    13.24     2.88	  0.063
    7.45   -15.25   -17.17	       7.48   -15.32   -17.21	  0.081
   -7.09    -6.35    20.15	      -7.13    -6.37    20.16	  0.044
   17.81    17.47   -30.56	      17.81    17.48   -30.59	  0.034
   30.35    13.73   -25.03	      30.31    13.70   -25.00	  0.056
   26.70    23.02   -10.36	      26.82    23.18   -10.38	  0.195
  -29.59     9.75   -21.43	     -29.60     9.77   -21.42	  0.027
   -5.43     8.74    62.31	      -5.43     8.74    62.31	  0.002
   33.98     8.89    11.94	      34.10     8.92    12.03	  0.159
   33.84    -6.65   -14.16	      33.91    -6.70   -14.16	  0.087
  -12.46   -27.60   -15.93	     -12.46   -27.64   -15.90	  0.039
   -7.61   -26.42   -18.57	      -7.50   -26.52   -18.50	  0.165
   -5.30    24.68    22.77	      -5.31    24.62    22.77	  0.060
  -16.15     0.86   -45.68	     -16.14     0.89   -45.71	  0.044
  -18.12    -2.54    -0.82	     -18.07    -2.55    -0.84	  0.050
   -1.46    -4.39   -29.74	      -1.49    -4.40   -29.72	  0.040
   -2.87    -4.58    60.96	      -3.00    -4.71    60.96	  0.177
   -7.45    -5.77    19.33	      -7.60    -5.89    19.35	  0.186
  -27.35   -31.55   -21.56	     -27.34   -31.53   -21.57	  0.026
  -19.67   -29.28   -38.67	     -19.66   -29.33   -38.71	  0.061
    7.86    20.57    45.12	       7.84    20.67    45.13	  0.102
   34.88    15.64   -10.72	      34.90    15.65   -10.73	  0.025
  -31.35    -8.37    -7.29	     -31.34    -8.38    -7.29	  0.016
  -41.77    -3.23   -18.32	     -41.79    -3.22   -18.30	  0.033
   -1.83   -17.30    -7.62	      -1.83   -17.32    -7.61	  0.023
    1.16    -7.15    56.41	       1.23    -6.94    56.40	  0.223
  -12.27     5.74    -2.89	     -12.27     5.73    -2.89	  0.014
  -16.05   -31.76   -22.97	     -16.04   -31.77   -22.96	  0.013
   22.92    17.29    28.86	      23.01    17.36    28.88	  0.113
   -0.13    -6.59    39.60	      -0.10    -6.53    39.60	  0.065
    9.67    -6.79    28.09	       9.67    -6.84    28.10	  0.050
   35.87    14.22    -3.33	      35.90    14.25    -3.33	  0.039
   21.03    10.81    59.73	      21.01    10.80    59.73	  0.016
   -6.38    10.57    46.89	      -6.50    10.59    46.89	  0.118
  -11.95    23.08    30.42	     -11.99    23.15    30.46	  0.083
  -17.53   -30.64   -35.51	     -17.52   -30.66   -35.52	  0.022
   -0.32   -14.97   -34.57	      -0.39   -14.97   -34.56	  0.067
  -30.48     6.86   -36.74	     -30.50     6.89   -36.75	  0.039
   14.24    19.49    58.56	      14.24    19.48    58.56	  0.004
  -25.93    -4.08   -47.37	     -25.92    -4.07   -47.39	  0.025
   -5.91     0.61    50.24	      -6.11     0.54    50.24	  0.214
   -8.51    15.82    13.43	      -8.52    15.83    13.41	  0.020
   20.51   -16.62    -6.48	      20.43   -16.44    -6.55	  0.201
   36.21    13.14   -10.14	      36.27    13.17   -10.17	  0.071
   -1.92   -17.89   -36.48	      -1.93   -17.88   -36.47	  0.010
   30.74     4.57   -27.98	      30.76     4.58   -28.01	  0.041
   11.20    -6.55    52.47	      11.19    -6.52    52.47	  0.032
   18.15    14.18    62.38	      18.14    14.18    62.37	  0.005
   28.18     0.30    21.46	      28.19     0.30    21.47	  0.018
   25.52    23.64     3.77	      25.56    23.71     3.78	  0.086
    4.01    -2.55    63.43	       4.01    -2.55    63.36	  0.070
   -1.03   -16.46   -35.83	      -1.07   -16.45   -35.80	  0.053
    6.23    -4.37   -23.12	       6.24    -4.37   -23.13	  0.012
  -13.04    -6.66   -47.73	     -13.04    -6.66   -47.73	  0.008
    6.48     6.60    63.15	       6.48     6.60    63.16	  0.005
   10.60    24.80    14.94	      10.60    24.90    14.96	  0.102
  -22.83   -11.41   -48.77	     -22.82   -11.43   -48.81	  0.048
   16.76    -4.66    49.21	      16.57    -4.44    49.20	  0.288
  -11.24    22.73    19.27	     -11.20    22.62    19.35	  0.145
    3.06    -7.26    56.02	       3.06    -7.27    56.02	  0.009
  -14.54   -23.72   -43.41	     -14.54   -23.74   -43.43	  0.028
   -6.37    15.54    43.23	      -6.51    15.57    43.28	  0.155
  -23.40     6.61   -40.90	     -23.40     6.58   -40.87	  0.051
   -7.83   -11.35   -45.03	      -7.81   -11.35   -45.04	  0.021
  -14.12     8.71   -37.00	     -14.15     8.65   -36.98	  0.066
   25.96   -12.14    -3.85	      25.95   -12.13    -3.85	  0.008
  -15.28     3.24    -4.47	     -15.29     3.25    -4.47	  0.009
   16.82    19.37    48.40	      16.71    19.25    48.39	  0.157
  -20.16    10.96   -34.97	     -20.16    10.90   -34.93	  0.067
   -2.89   -22.05   -16.94	      -2.89   -22.05   -16.94	  0.006
  -10.38    24.82    25.05	     -10.37    24.79    25.05	  0.022
   10.26    -6.70    54.95	      10.27    -6.79    54.95	  0.090
  -25.47     5.61   -41.15	     -25.47     5.63   -41.18	  0.033
   37.32    11.32    -8.38	      37.33    11.32    -8.38	  0.011
   14.06    22.38    33.92	      14.06    22.42    33.93	  0.032
    0.41   -14.46   -29.52	       0.43   -14.46   -29.52	  0.014
   12.19     3.02   -19.35	      12.20     2.97   -19.27	  0.094
   -0.35    23.74    26.20	      -0.34    23.81    26.21	  0.073
   35.87     6.67   -18.50	      35.93     6.68   -18.52	  0.059
   -2.33   -23.53   -28.57	      -2.43   -23.44   -28.54	  0.142
   -5.82   -19.22    -9.62	      -5.83   -19.19    -9.66	  0.050
   26.12    23.52    -8.04	      26.16    23.60    -8.04	  0.088
   14.78    27.05    -0.12	      14.78    27.02    -0.12	  0.027
    5.91   -14.38   -21.28	       5.83   -14.30   -21.23	  0.115
   28.02   -10.93    -8.78	      27.99   -10.89    -8.79	  0.055
  -10.50     9.77    32.16	     -10.45     9.83    32.14	  0.085
   -1.59    22.50    33.87	      -1.61    22.39    33.83	  0.123
    9.68    13.50   -10.20	       9.66    13.51   -10.23	  0.040
   -7.11   -23.84   -14.82	      -7.11   -23.84   -14.82	  0.005
   -6.25   -27.31   -25.09	      -6.27   -27.28   -25.10	  0.039
   34.84    14.14   -14.48	      34.83    14.13   -14.48	  0.001
    0.21    -4.75    63.46	       0.21    -4.75    63.47	  0.012
   12.31   -11.02   -19.72	      12.35   -11.10   -19.80	  0.117
    4.10    24.24    12.03	       4.10    24.24    12.03	  0.003
   -6.83     7.69    57.29	      -6.87     7.69    57.29	  0.041
   31.77    14.79    12.20	      31.81    14.80    12.23	  0.044
   -8.25    10.92     7.85	      -8.17    10.84     7.88	  0.113
   -3.74    10.37    -3.60	      -3.77    10.44    -3.63	  0.079
   19.55    17.43   -30.48	      19.54    17.42   -30.46	  0.034
   21.04   -13.13   -19.43	      21.06   -13.10   -19.43	  0.034
   -6.96   -21.67   -11.37	      -7.02   -21.55   -11.45	  0.156
  -35.81   -22.09   -14.01	     -35.85   -22.13   -13.98	  0.058
   25.69    -6.77    11.17	      25.69    -6.70    11.15	  0.072
   16.91    -3.62    56.74	      16.82    -3.53    56.73	  0.133
