200 PA4-K-Output.txt
   19.63   -11.59   -20.59	      19.71   -11.53   -20.53	  0.122
   14.29    26.29     8.66	      14.30    26.40     8.67	  0.108
   21.61    -4.04    27.54	      21.70    -4.16    27.58	  0.158
   19.53     7.92    62.60	      19.54     7.91    62.63	  0.035
   21.24    21.59   -26.81	      21.18    21.53   -26.74	  0.105
   32.70     4.17    15.17	      32.70     4.17    15.17	  0.001
  -10.58     6.63    -5.88	     -10.66     6.74    -5.86	  0.138
   -4.26    24.70    25.60	      -4.28    24.63    25.60	  0.074
    1.34    -2.60   -25.69	       1.30    -2.63   -25.65	  0.061
  -31.22     4.06   -39.89	     -31.28     4.12   -39.96	  0.113
    9.11   -13.01   -19.29	       9.13   -13.05   -19.32	  0.067
   20.27     1.59    59.53	      20.26     1.60    59.53	  0.018
    2.74    -3.36    63.40	       2.74    -3.36    63.40	  0.001
  -17.68    11.28   -21.83	     -17.71    11.21   -21.86	  0.084
  -34.84     3.91   -15.67	     -34.84     3.91   -15.67	  0.009
   31.43    18.61   -15.41	      31.48    18.64   -15.41	  0.060
  -32.57   -14.06    -7.34	     -32.52   -14.02    -7.42	  0.102
   14.57     6.15    63.06	      14.58     6.15    63.05	  0.014
   25.85     3.83    31.35	      25.93     3.83    31.37	  0.086
    0.68     3.19   -22.63	       0.72     3.22   -22.67	  0.067
  -36.31     4.52   -32.49	     -36.34     4.55   -32.50	  0.045
  -41.03    -9.05   -14.82	     -41.00    -9.04   -14.84	  0.038
   29.17   -11.03   -12.01	      29.08   -10.93   -12.04	  0.135
  -37.14   -16.91   -11.37	     -37.09   -16.89   -11.41	  0.069
   10.70    -3.25   -21.94	      10.70    -3.25   -21.94	  0.001
   31.83    -6.55   -22.05	      31.91    -6.63   -22.11	  0.127
   -2.31   -10.39    13.64	      -2.33   -10.47    13.65	  0.082
   -8.11    24.79    22.89	      -8.11    24.71    22.91	  0.083
    8.53    -7.09    58.01	       8.54    -7.17    58.01	  0.084
   10.38     1.13    63.20	      10.38     1.13    63.19	  0.008
   24.37    19.80    18.62	      24.35    19.78    18.61	  0.027
   -3.03    -5.26    43.14	      -3.00    -5.23    43.14	  0.037
  -10.37    10.85    13.42	     -10.40    10.87    13.41	  0.042
  -15.73    13.83    25.81	     -15.57    13.89    25.83	  0.168
  -27.64   -14.85    -6.58	     -27.64   -14.84    -6.62	  0.045
   27.49     2.70   -30.42	      27.50     2.69   -30.39	  0.029
    8.22   -15.94   -14.61	       8.20   -15.88   -14.59	  0.061
  -10.66   -26.87   -38.00	     -10.68   -26.84   -37.98	  0.041
   10.69    -3.79    63.29	      10.69    -3.79    63.34	  0.056
   19.50    14.51   -31.22	      19.50    14.51   -31.25	  0.029
   11.92   -16.80    -6.42	      11.86   -16.93    -6.43	  0.151
  -11.95     1.59    12.91	     -12.06     1.58    12.92	  0.118
  -19.54   -20.82   -46.66	     -19.52   -20.85   -46.73	  0.077
   35.76    10.43   -15.66	      35.76    10.43   -15.66	  0.006
   18.81    26.53    -4.63	      18.81    26.53    -4.62	  0.005
   11.46    20.74   -13.71	      11.56    20.70   -13.67	  0.114
   -7.00     8.30   -10.43	      -7.03     8.39   -10.42	  0.098
   -6.03   -25.58   -33.28	      -6.06   -25.54   -33.26	  0.044
   14.56    13.04   -22.36	      14.47    12.97   -22.34	  0.126
   -1.65    -7.01    32.13	      -1.65    -7.01    32.13	  0.001
   38.10     0.60   -13.05	      38.14     0.60   -13.06	  0.034
   20.45   -12.10   -20.91	      20.44   -12.11   -20.91	  0.012
   11.71    21.61   -12.72	      11.62    21.65   -12.76	  0.101
  -20.58   -15.87    -5.92	     -20.59   -15.89    -5.88	  0.043
    1.03    19.48    45.56	       1.04    19.44    45.56	  0.042
    9.71    -5.57    63.38	       9.72    -5.57    63.39	  0.009
    9.12    -6.64    34.77	       9.11    -6.60    34.77	  0.042
  -14.29   -23.87   -43.51	     -14.31   -23.74   -43.39	  0.174
   -6.02     5.29   -26.87	      -6.03     5.28   -26.87	  0.011
   21.64    17.61   -29.00	      21.67    17.65   -29.06	  0.079
  -11.96     9.75    20.21	     -12.14     9.72    20.20	  0.184
   23.33    11.64    40.98	      23.35    11.65    40.99	  0.022
   14.18    19.09    60.30	      14.24    19.17    60.31	  0.106
  -15.02     0.90     3.55	     -15.03     0.91     3.55	  0.014
  -28.04     0.83   -12.40	     -28.03     0.79   -12.51	  0.112
   25.29     1.56   -29.58	      25.34     1.62   -29.44	  0.165
  -24.50   -32.78   -24.87	     -24.49   -32.65   -24.87	  0.121
   -4.33   -25.89   -26.26	      -4.26   -25.99   -26.27	  0.120
   13.81    23.35   -16.76	      13.82    23.35   -16.76	  0.011
    2.93    18.49    58.27	       2.93    18.49    58.27	  0.002
   16.20    -7.92    14.05	      16.20    -7.93    14.05	  0.007
   -4.58   -25.97   -27.55	      -4.56   -26.00   -27.56	  0.041
   18.10    -8.64   -22.30	      18.09    -8.66   -22.31	  0.020
  -34.81   -27.65   -26.64	     -34.89   -27.75   -26.65	  0.136
  -43.04    -4.97   -20.33	     -43.04    -4.97   -20.33	  0.003
    3.00     2.14   -21.93	       3.00     2.14   -21.94	  0.015
  -26.92     6.99   -15.63	     -26.92     6.97   -15.65	  0.029
   32.88    17.71   -13.23	      32.84    17.69   -13.23	  0.043
   11.26    17.82   -12.53	      11.31    17.84   -12.51	  0.058
    8.82    23.81    -3.99	       8.84    23.79    -3.98	  0.040
   34.95    15.67    -0.49	      34.92    15.65    -0.48	  0.033
   -9.01   -26.93   -36.09	      -9.04   -26.88   -36.06	  0.072
   14.88    -4.79    57.21	      14.90    -4.82    57.21	  0.032
    4.97    21.76    33.38	       4.97    21.82    33.39	  0.065
   38.27     2.01     8.33	      38.27     2.01     8.33	  0.004
   -3.07    -4.61    56.20	      -3.06    -4.60    56.20	  0.013
   -7.27   -23.90   -14.62	      -7.30   -23.83   -14.67	  0.095
  -10.76     8.66    11.88	     -10.84     8.71    11.86	  0.101
    4.16    12.71    63.15	       4.16    12.71    63.18	  0.036
   -8.70    25.19    27.52	      -8.71    25.09    27.50	  0.101
  -41.32   -18.35   -29.55	     -41.33   -18.35   -29.56	  0.012
   28.15    -0.83    20.86	      28.03    -0.78    20.80	  0.137
  -12.04    10.43   -24.19	     -12.09    10.35   -24.17	  0.089
    8.38    22.30    31.22	       8.38    22.40    31.23	  0.093
   11.75    24.54    -8.47	      11.85    24.45    -8.43	  0.141
    8.34    25.66     6.68	       8.27    25.82     6.70	  0.176
   12.96    19.97    60.52	      13.04    20.07    60.54	  0.127
   20.84     9.23    61.71	      20.87     9.23    61.72	  0.029
    2.44    23.76    23.67	       2.44    23.74    23.67	  0.021
  -38.61   -20.98   -16.45	     -38.46   -20.89   -16.56	  0.201
  -15.34    11.29   -29.59	     -15.38    11.20   -29.58	  0.096
   -4.23    17.09    45.48	      -4.27    17.11    45.50	  0.048
   28.95    -5.16    12.79	      28.98    -5.26    12.85	  0.120
   -9.07    22.78    18.38	      -9.05    22.71    18.43	  0.096
  -16.78     1.50    -1.40	     -16.70     1.43    -1.42	  0.106
  -28.04   -14.14   -47.52	     -28.07   -14.15   -47.59	  0.077
  -31.45   -28.05   -35.59	     -31.47   -28.08   -35.60	  0.032
  -23.23    11.86   -21.48	     -23.22    11.78   -21.48	  0.080
   20.13    -9.88     4.62	      20.14    -9.91     4.63	  0.030
  -44.26    -8.64   -25.05	     -44.37    -8.65   -25.08	  0.124
   -8.28   -18.51    -7.59	      -8.28   -18.52    -7.57	  0.018
  -13.74   -28.72   -37.38	     -13.75   -28.68   -37.36	  0.052
   22.00    -5.84    17.06	      22.02    -5.91    17.08	  0.080
   11.30    -4.24    63.31	      11.30    -4.24    63.33	  0.021
    1.78   -16.95   -24.49	       1.82   -16.97   -24.51	  0.049
   -3.82   -23.51   -18.73	      -3.83   -23.49   -18.73	  0.016
   30.07     9.61    18.54	      30.07     9.61    18.55	  0.006
  -28.77   -29.35   -35.33	     -28.81   -29.47   -35.41	  0.147
  -39.89   -14.69   -35.15	     -39.93   -14.69   -35.16	  0.043
   17.30    20.40   -29.58	      17.29    20.38   -29.56	  0.026
  -11.49    -3.02   -45.76	     -11.53    -3.04   -45.71	  0.066
   19.79    21.38    26.21	      19.79    21.38    26.21	  0.000
  -34.70    -1.17   -42.45	     -34.65    -1.21   -42.37	  0.097
  -34.59     5.11   -17.51	     -34.61     5.14   -17.50	  0.038
  -26.53    -4.77   -47.83	     -26.52    -4.75   -47.88	  0.052
   -0.82    11.48    -5.54	      -0.77    11.41    -5.50	  0.093
    9.38    -9.66   -22.13	       9.38    -9.67   -22.14	  0.010
  -40.39     1.04   -27.15	     -40.49     1.11   -27.15	  0.125
    9.60     9.87   -12.71	       9.61     9.92   -12.76	  0.075
  -26.20   -10.46   -48.40	     -26.20   -10.46   -48.40	  0.004
  -26.58    11.42   -25.23	     -26.62    11.54   -25.22	  0.124
   -7.08   -20.41   -10.14	      -7.08   -20.41   -10.14	  0.006
  -12.91     4.81     2.05	     -12.94     4.85     2.05	  0.045
    8.74    22.99    -5.50	       8.79    22.96    -5.47	  0.067
   14.19   -15.96   -13.24	      14.23   -15.82   -13.19	  0.149
  -29.73   -12.11   -47.25	     -29.75   -12.11   -47.30	  0.054
   -6.55     3.00    56.23	      -6.73     2.97    56.22	  0.184
   16.64    -5.03    45.38	      16.53    -4.85    45.36	  0.217
  -26.29   -19.36    -7.11	     -26.31   -19.35    -6.99	  0.118
  -10.56     6.97    23.71	     -10.58     6.96    23.71	  0.021
   11.44    19.65   -22.66	      11.51    19.63   -22.66	  0.069
  -23.21     1.31   -11.05	     -23.13     1.24   -11.14	  0.135
  -16.59   -31.63   -22.59	     -16.53   -31.83   -22.55	  0.213
   21.91    10.32    56.01	      21.63    10.27    55.98	  0.290
   -1.82    -5.78    41.08	      -1.82    -5.78    41.08	  0.003
   -6.33    10.14    53.35	      -6.18    10.09    53.35	  0.159
   24.50   -11.37    -1.64	      24.49   -11.34    -1.66	  0.030
    9.29    23.68    -5.11	       9.27    23.70    -5.12	  0.021
  -13.04    10.70   -25.23	     -13.02    10.74   -25.24	  0.050
   23.00    22.79    12.70	      23.05    22.93    12.73	  0.143
   13.35    22.17    38.59	      13.35    22.22    38.59	  0.046
   11.20    25.34    13.41	      11.21    25.24    13.38	  0.109
   10.94    23.58    23.89	      10.94    23.51    23.88	  0.077
   18.20    23.96    14.73	      18.25    24.12    14.76	  0.164
   24.24   -14.77   -14.44	      24.30   -14.87   -14.44	  0.122
   -7.17    -1.30    30.10	      -7.18    -1.30    30.10	  0.006
   21.14   -11.60   -21.35	      21.14   -11.59   -21.34	  0.015
    2.67   -18.01   -11.68	       2.66   -18.00   -11.69	  0.012
  -12.57     4.72    11.25	     -12.46     4.70    11.23	  0.109
  -40.09     1.72   -28.58	     -40.03     1.68   -28.58	  0.064
   -0.95    12.21    -3.15	      -1.00    12.27    -3.18	  0.084
    4.80     4.68    63.36	       4.80     4.69    63.39	  0.033
